time,delta_f,delta_f_COI,P_BESS,P_Wind,SoH,Shortfall
29.4,0.47108543771075,0.466168799147115,23.9999965670987,4.45530330479647,0.799999885569955,5.89249861655153
29.5,0.470929750940335,0.466013028353512,23.9999965470827,4.44592783681503,0.799999884902755,5.87534700073176
29.6,0.470774168424126,0.46585739007704,23.9999965270667,4.4365541081793,0.799999884235555,5.85822866717978
29.7,0.470618690749597,0.46570188734249,23.9999965070507,4.42718233800762,0.799999883568355,5.84114419280839
29.8,0.47046333562516,0.465546522518118,23.9999964870347,4.41781274852828,0.799999882901155,5.82409410854294
29.9,0.47030812566346,0.46539129598962,23.9999964670187,4.40844560729124,0.799999882233955,5.8070789059678
30,0.470153074842089,0.465236206124137,23.9999964470027,4.39908123003055,0.799999881566755,5.79009904559812
30.1,0.469998181519965,0.465081250388905,23.9999964269867,4.38971994770157,0.799999880899555,5.77315496284699
30.2,0.469843431198941,0.464926426846485,23.9999964069707,4.38036206119567,0.799999880232355,5.75624706949953
30.3,0.469688806284402,0.464771735130054,23.9999963869547,4.37100781140583,0.799999879565155,5.73937575128639
30.4,0.469534296431023,0.464617176402821,23.9999963669387,4.36165738021445,0.799999878897955,5.72254136425997
30.5,0.469379903505646,0.464462752449013,23.9999963469227,4.35231091843846,0.799999878230755,5.70574423299228
30.6,0.469225638987891,0.464308464519791,23.9999963269067,4.34296858186343,0.799999877563556,5.68898465217197
30.7,0.46907151620017,0.464154312620896,23.9999963068907,4.33363055414492,0.799999876896356,5.6722628910128
30.8,0.468917542426223,0.464000295597705,23.9999962868747,4.32429704539127,0.799999876229156,5.6555791983186
30.9,0.468763715423676,0.463846411870805,23.9999962668587,4.31496827044659,0.799999875561956,5.63893380590205
31,0.468610025788807,0.463692660325088,23.9999962468427,4.305644421971,0.799999874894756,5.6223269292401
31.1,0.468456463121947,0.463539040826955,23.9999962268267,4.29632565454509,0.799999874227556,5.60575876592886
31.2,0.46830302201365,0.463385554117379,23.9999962068107,4.2870120877738,0.799999873560356,5.58922949365924
31.3,0.46814970446421,0.46323220122016,23.9999961867947,4.27770382454668,0.799999872893156,5.57273926947289
31.4,0.467996517782449,0.463078982758658,23.9999961667787,4.2684009724286,0.799999872225956,5.55628823108867
31.5,0.467843469712836,0.462925898584277,23.9999961467627,4.25910365580405,0.799999871558756,5.53987649978913
31.6,0.467690563900597,0.462772947890344,23.9999961267467,4.2498120131631,0.799999870891556,5.52350418350438
31.7,0.467537798243423,0.462620129687047,23.9999961067307,4.24052618305345,0.799999870224356,5.50717137876034
31.8,0.467385166721074,0.462467443324749,23.9999960867147,4.23124628825815,0.799999869557156,5.49087817094508
31.9,0.467232663238137,0.462314888758808,23.9999960666987,4.22197242760632,0.799999868889956,5.47462463335227
32,0.467080285045912,0.462162466437943,23.9999960466827,4.21270467932564,0.799999868222756,5.458410826083
32.1,0.466928033841746,0.462010176924377,23.9999960266667,4.20344311278035,0.799999867555556,5.4422367958187
32.2,0.46677591419973,0.461858020494854,23.9999960066507,4.19418780103327,0.799999866888356,5.42610257684112
32.3,0.466623930548438,0.461705996952844,23.9999959866347,4.18493882710097,0.799999866221156,5.41000819290141
32.4,0.46647208459939,0.461554105734158,23.9999959666187,4.1756962812266,0.799999865553956,5.39395365908781
32.5,0.466320374634821,0.4614023462094,23.9999959466027,4.16646025193913,0.799999864886756,5.37793898292996
32.6,0.466168796838168,0.461250717987188,23.9999959265867,4.1572308168663,0.799999864219556,5.36196416449055
32.7,0.466017347661468,0.461099221044969,23.9999959065707,4.14800803868499,0.799999863552356,5.34602919578904
32.8,0.465866025753264,0.460947855633592,23.9999958865547,4.13879196800634,0.799999862885156,5.33013406022809
32.9,0.465714832401115,0.460796622037607,23.9999958665387,4.12958265081341,0.799999862217956,5.31427873259836
33,0.465563770413757,0.460645520344971,23.9999958465227,4.12038013575369,0.799999861550756,5.2984631798254
33.1,0.465412842271273,0.460494550357238,23.9999958265067,4.11118447723628,0.799999860883556,5.28268736216804
33.2,0.465262048687015,0.460343711674005,23.9999958064907,4.10199573316124,0.799999860216356,5.26695123434378
33.3,0.465111388350548,0.460193003882736,23.9999957864747,4.09281395930971,0.799999859549157,5.25125474615199
33.4,0.464960858856872,0.460042426732615,23.9999957664587,4.08363920407788,0.799999858881957,5.23559784249361
33.5,0.464810458148152,0.459891980194871,23.9999957464427,4.07447150659277,0.799999858214757,5.21998046303346
33.6,0.464660185583327,0.459741664389579,23.9999957264267,4.06531089895069,0.799999857547557,5.20440254191641
33.7,0.464510042069416,0.459591479435822,23.9999957064107,4.0561574108692,0.799999856880357,5.18886400785973
33.8,0.464360029293198,0.459441425320906,23.9999956863947,4.04701107387007,0.799999856213157,5.17336478468208
33.9,0.464210148602501,0.459291501860859,23.9999956663787,4.03787192272593,0.799999855545957,5.15790479206502
34,0.464060400214367,0.45914170876305,23.9999956463627,4.02873999373443,0.799999854878757,5.14248394622814
34.1,0.463910783165583,0.458992045743906,23.9999956263467,4.01961532124413,0.799999854211557,5.1271021602791
34.2,0.463761295942583,0.458842512626761,23.9999956063307,4.01049793467994,0.799999853544357,5.111759344208
34.3,0.463611937348862,0.458693109367225,23.9999955863147,4.00138785775539,0.799999852877157,5.09645540469559
34.4,0.46346270708737,0.458543835999914,23.9999955662987,3.99228511010495,0.799999852209957,5.08119024498453
34.5,0.46331360575812,0.458394692546288,23.9999955462827,3.98318971015733,0.799999851542757,5.06596376499096
34.6,0.463164634345131,0.458245678941599,23.9999955262667,3.97410167750423,0.799999850875557,5.05077586166956
34.7,0.46301579354513,0.458096795019325,23.9999955062507,3.96502103351374,0.799999850208357,5.03562642949383
34.8,0.462867083342189,0.457948040556388,23.9999954862347,3.95594780009026,0.799999849541157,5.02051536085915
34.9,0.462718503041326,0.457799415344712,23.9999954662187,3.94688199754989,0.799999848873957,5.00544254627869
35,0.462570051684097,0.4576509192457,23.9999954462027,3.93782364296954,0.799999848206757,4.9904078743722
35.1,0.462421728565321,0.457502552198602,23.9999954261867,3.92877274992398,0.799999847539557,4.97541123176094
35.2,0.462273533542751,0.457354314183056,23.9999954061707,3.91972932962886,0.799999846872357,4.96045250301836
35.3,0.462125466987867,0.457206205163629,23.9999953861547,3.91069339269631,0.799999846205157,4.94553157077184
35.4,0.461977529448854,0.457058225049345,23.9999953661387,3.90166495045655,0.799999845537957,4.93064831594987
35.5,0.461829721253493,0.456910373689773,23.9999953461227,3.89264401516888,0.799999844870757,4.91580261808258
35.6,0.461682042287737,0.456762650906084,23.9999953261067,3.8836305991653,0.799999844203558,4.90099435554124
35.7,0.461534492049998,0.456615056533921,23.9999953060907,3.87462471356897,0.799999843536358,4.88622340564774
35.8,0.461387069924118,0.456467590453269,23.9999952860747,3.86562636739338,0.799999842869158,4.87148964466466
35.9,0.461239775481193,0.456320252589376,23.9999952660587,3.85663556751585,0.799999842201958,4.85679294774048
36,0.461092608640395,0.456173042887592,23.9999952460427,3.84765231945127,0.799999841534758,4.84213318889824
36.1,0.460945569610494,0.456025961279882,23.9999952260267,3.83867662841454,0.799999840867558,4.82751024111804
36.2,0.460798658673039,0.455879007662829,23.9999952060107,3.82970850004412,0.799999840200358,4.81292397650149
36.3,0.460651875950768,0.455732181898932,23.9999951859948,3.82074794043561,0.799999839533158,4.79837426645846
36.4,0.460505221294483,0.455585483837068,23.9999951659788,3.81179495556678,0.799999838865959,4.78386098184873
36.5,0.460358694339269,0.455438913338096,23.9999951459628,3.80284955053316,0.799999838198759,4.76938399304305
36.6,0.460212294676859,0.455292470290991,23.9999951259468,3.79391172907064,0.799999837531559,4.75494316991619
36.7,0.460066022031269,0.455146154610298,23.9999951059308,3.78498149361604,0.799999836864359,4.74053838182022
36.8,0.459919876339093,0.454999966220077,23.9999950859148,3.77605884582131,0.79999983619716,4.72616949758949
36.9,0.459773857697382,0.454853905033925,23.9999950658988,3.76714378718749,0.79999983552996,4.71183638560302
37,0.459627966227227,0.454707970943496,23.9999950458828,3.7582363194534,0.79999983486276,4.69753891389225
37.1,0.459482201938988,0.454562163821126,23.9999950258668,3.74933644456116,0.79999983419556,4.68327695025621
37.2,0.459336564678381,0.454416483532899,23.9999950058508,3.74044416427818,0.79999983352836,4.66905036234484
37.3,0.459191054172686,0.454270929954159,23.9999949858348,3.73155947974915,0.799999832861161,4.65485901769292
37.4,0.459045670138419,0.454125502977698,23.9999949658188,3.72268239124889,0.799999832193961,4.64070278371588
37.5,0.458900412383001,0.453980202510762,23.9999949458028,3.71381289826447,0.799999831526761,4.62658152769797
37.6,0.458755280842599,0.453835028464877,23.9999949257868,3.70495099983048,0.799999830859561,4.61249511680247
37.7,0.458610275539528,0.453689980743466,23.9999949057708,3.69609669490477,0.799999830192361,4.59844341811687
37.8,0.458465396498986,0.453545059236737,23.9999948857548,3.68724998256994,0.799999829525162,4.58442629872234
37.9,0.458320643671795,0.453400263824072,23.9999948657389,3.67841086198173,0.799999828857962,4.57044362576418
38,0.458176016910178,0.453255594382568,23.9999948457229,3.66957933212649,0.799999828190762,4.55649526650043
38.1,0.458031516002089,0.453111050796023,23.9999948257069,3.66075539156017,0.799999827523562,4.54258108832062
38.2,0.457887140738761,0.452966632958679,23.9999948056909,3.65193903828554,0.799999826856362,4.52870095874326
38.3,0.457742890971924,0.452822340772935,23.9999947856749,3.64313026982992,0.799999826189163,4.51485474541144
38.4,0.457598766630563,0.452678174142823,23.9999947656589,3.63432908345969,0.799999825521963,4.5010423161034
38.5,0.457454767689336,0.452534132966864,23.9999947456429,3.62553547640016,0.799999824854763,4.48726353876387
38.6,0.457310894116686,0.452390217135468,23.9999947256269,3.61674944593782,0.799999824187563,4.47351828154834
38.7,0.457167145832799,0.452246426533093,23.9999947056109,3.60797098936891,0.799999823520363,4.45980641286552
38.8,0.457023522698935,0.452102761043638,23.9999946855949,3.59920010384796,0.799999822853163,4.44612780140533
38.9,0.456880024542972,0.451959220555753,23.9999946655789,3.59043678623767,0.799999822185963,4.43248231614896
39,0.456736651200512,0.451815804964428,23.9999946455629,3.58168103305159,0.799999821518763,4.41886982636738
39.1,0.456593402546851,0.451672514169232,23.9999946255469,3.5729328405176,0.799999820851563,4.40529020162029
39.2,0.456450278502135,0.45152934806979,23.9999946055309,3.56419220471294,0.799999820184363,4.39174331176489
39.3,0.456307279010482,0.451386306562235,23.9999945855149,3.55545912169104,0.799999819517163,4.37822902697687
39.4,0.456164404008108,0.451243389537959,23.9999945654989,3.54673358753148,0.799999818849963,4.36474721777805
39.5,0.456021653399319,0.451100596885057,23.9999945454829,3.53801559829784,0.799999818182763,4.35129775506156
39.6,0.455879027055434,0.450957928492091,23.9999945254669,3.52930514994278,0.799999817515563,4.33788051010745
39.7,0.455736524829342,0.450815384250358,23.9999945054509,3.52060223822606,0.799999816848363,4.32449535458789
39.8,0.45559414658296,0.450672964055182,23.9999944854349,3.51190685868771,0.799999816181163,4.31114216056605
39.9,0.455451892203412,0.450530667804522,23.9999944654189,3.50321900669792,0.799999815513963,4.29782080049617
40,0.455309761603445,0.450388495395887,23.9999944454029,3.4945386775397,0.799999814846763,4.2845311472302
41,0.453895242017416,0.448973559167415,23.9999942452429,3.40814807783678,0.799999808174764,4.15335082528998
42,0.452492986813058,0.447570890617444,23.999994045083,3.32250419150098,0.799999801502765,4.02520463534955
43,0.45110289115593,0.446180384992118,23.999993844923,3.237601477104,0.799999794830767,3.89997310523592
44,0.449724851207312,0.444801938414791,23.9999936447631,3.15343411148776,0.79999978815877,3.77754175458225
45,0.448358763994422,0.443435447860424,23.9999934446032,3.06999612140368,0.799999781486774,3.65780113516357
46,0.447004527360578,0.442080811154921,23.9999932444433,2.98728146264315,0.799999774814778,3.54064675577824
47,0.445662039995459,0.440737926971235,23.9999930442834,2.90528406787839,0.799999768142781,3.42597894200566
48,0.444331201440407,0.439406694822153,23.9999928441235,2.82399787569083,0.799999761470783,3.31370266124158
49,0.443011912065289,0.438087015052518,23.9999926439636,2.74341684800367,0.799999754798785,3.20372733119513
50,0.441704073065108,0.43677878883468,23.9999924438036,2.66353498046967,0.799999748126788,3.09596662260763
51,0.440407586457481,0.435481918162062,23.9999922436437,2.58434630865062,0.799999741454789,2.99033826253166
52,0.439122355073823,0.434196305841955,23.9999920434838,2.50584491161134,0.799999734782792,2.88676384180587
53,0.437848282551168,0.432921855488549,23.9999918433238,2.42802491393422,0.799999728110794,2.78516862872739
54,0.436585273333018,0.431658471521035,23.9999916431639,2.35088048680264,0.799999721438796,2.68548138995681
55,0.435333232652968,0.430406059151195,23.9999914430039,2.27440584857421,0.799999714766798,2.58763421917698
56,0.434092066537412,0.429164524379733,23.999991242844,2.19859526481947,0.7999997080948,2.49156237348366
57,0.432861681790897,0.427933773991612,23.9999910426841,2.12344304834994,0.799999701422804,2.39720411752201
58,0.431641986000192,0.426713715548244,23.9999908425242,2.04894355903234,0.799999694750808,2.3045005751603
59,0.430432887519555,0.42550425738217,23.9999906423643,1.97509120353873,0.799999688078811,2.21339558840058
60,0.429234295467662,0.424305308589484,23.9999904422045,1.9018804350446,0.799999681406815,2.12383558323975
61,0.428046119722442,0.423116779026633,23.9999902420446,1.82930575290035,0.799999674734819,2.03576944217307
62,0.426868270916464,0.421938579301578,23.9999900418846,1.75736170231976,0.799999668062821,1.94914838304299
63,0.425700660426021,0.420770620769451,23.9999898417247,1.68604287401426,0.799999661390823,1.8639258439184
64,0.424543200367888,0.419612815526377,23.9999896415648,1.61534390384674,0.799999654718825,1.78005737371776
65,0.423395803603344,0.418465076411034,23.9999894414048,1.54525947256595,0.799999648046827,1.69750052830727
66,0.422258383706642,0.417327316975336,23.9999892412449,1.47578430539038,0.799999641374829,1.61621477182755
67,0.42113085497833,0.416199451499505,23.9999890410849,1.40691317137948,0.799999634702831,1.53616138270623
68,0.420013132446989,0.415081394989414,23.999988840925,1.33864088348008,0.799999628030833,1.45730336459957
69,0.418905131847297,0.413973063159478,23.9999886407651,1.27096229812123,0.799999621358837,1.3796053618441
70,0.417806769621437,0.412874372430377,23.9999884406052,1.20387231481702,0.799999614686841,1.30303357900801
71,0.416717962911706,0.411785239922829,23.9999882404453,1.13736587578609,0.799999608014844,1.22755570444454
72,0.415638629553727,0.410705583453685,23.9999880402854,1.07143796565436,0.799999601342848,1.15314083768912
73,0.414568688075839,0.409635321529095,23.9999878401256,1.00608361108125,0.799999594670852,1.07975942048084
74,0.413508057689732,0.408574373338988,23.9999876399657,0.941297880467107,0.799999587998855,1.00738317122507
75,0.4124566582837,0.407522658753157,23.9999874398058,0.877075883591394,0.799999581326859,0.935985022740581
76,0.411414410420713,0.40648009831355,23.9999872396458,0.813412771293755,0.799999574654861,0.86553906310322
77,0.41038123533238,0.405446613231386,23.9999870394859,0.750303735141232,0.799999567982863,0.79602047943742
78,0.409357054909665,0.404422125379167,23.999986839326,0.687744007120593,0.799999561310865,0.727405504528932
79,0.408341791705846,0.403406557288238,23.999986639166,0.625728859284165,0.799999554638867,0.65967136607529
80,0.407335368921663,0.402399832140338,23.9999864390061,0.564253603471006,0.79999954796687,0.5927962384933
81,0.406337710406224,0.401401873765522,23.9999862388462,0.503313590957104,0.799999541294873,0.52675919710596
82,0.405348740651162,0.400412606634837,23.9999860386863,0.442904212131166,0.799999534622876,0.461540174627096
83,0.404368384783232,0.39943195585595,23.9999858385264,0.383020896238461,0.79999952795088,0.397119919804382
84,0.403396568559172,0.398459847167815,23.9999856383665,0.323659110991599,0.799999521278884,0.333479958134827
85,0.402433218365589,0.397496206935877,23.9999854382067,0.264814362316175,0.79999951460689,0.270602554517719
86,0.401478261206423,0.396540962146774,23.9999852380469,0.206482194030279,0.799999507934895,0.208470677784049
87,0.400531624704004,0.395594040403757,23.999985037887,0.148658187527477,0.7999995012629,0.147067966986551
88,0.399593237093215,0.39465536992061,23.9999848377272,0.0913379614877679,0.799999494590906,0.086378699354448
89,0.398663027209589,0.393724879518143,23.9999846375673,0.0345171715729562,0.799999487918911,0.0263877598619366
90,0.397740924497014,0.392802498618627,23.9694249283228,0.00875101930534784,0.799999481249111,-0.00235987877461596
91,0.39682685898777,0.39188815723909,23.91076084654,0.0115800966348528,0.799999474593781,-0.00233333754657394
92,0.395920761316854,0.390981785993205,23.8527536409915,0.0142389197481435,0.799999467954667,-0.00230732533564293
93,0.395022562696862,0.390083316077072,23.7953903328629,0.0167362681266137,0.79999946133159,-0.00228182257061249
94,0.394132194925184,0.389192679269479,23.7386584209811,0.0190804790580753,0.799999454724372,-0.00225681060299721
95,0.393249590375933,0.388309807927822,23.6825458593617,0.0212794698759632,0.799999448132839,-0.00223227165885476
96,0.392374681998159,0.387434634982387,23.627041035876,0.0233407589979926,0.79999944155682,-0.00220818879664009
97,0.391507403307834,0.386567093931556,23.5721327519691,0.0252714859447503,0.799999434996149,-0.00218454586561023
98,0.390647688382229,0.385707118836864,23.5178102033608,0.027078430321011,0.79999942845066,-0.00216132746786357
99,0.389795471861126,0.384854644319049,23.4640629617076,0.0287680298933221,0.799999421920193,-0.00213851892047501
100,0.388950688937489,0.384009605553148,23.4108809571733,0.0303463977374832,0.799999415404589,-0.00211610622018199
101,0.388113275351004,0.383171938264143,23.3582544618587,0.0318193385379403,0.799999408903692,-0.0020940760095236
102,0.387283167390562,0.382341578722545,23.3061740740572,0.0331923640463947,0.799999402417349,-0.00207241554567617
103,0.386460301885005,0.381518463739949,23.2546307032786,0.0344707078143658,0.799999395945409,-0.00205111266893709
104,0.385644616197378,0.380702530663712,23.2036155560279,0.035659339116958,0.799999389487725,-0.00203015577504928
105,0.384836048225334,0.37989371737408,23.153120122257,0.0367629762329804,0.799999383044151,-0.00200953378767466
106,0.384034536394462,0.379091962281519,23.1031361625225,0.0377860990865057,0.799999376614543,-0.00198923613037039
107,0.383240019648906,0.378297204312178,23.0536556957558,0.0387329610761385,0.79999937019876,-0.00196925270707027
108,0.38245243745974,0.377509382920083,23.0046709875787,0.0396076006186763,0.799999363796664,-0.0019495738725368
109,0.381671729802646,0.37672843806999,22.9561745393292,0.0404138518408197,0.799999357408118,-0.00193019041282483
110,0.380897837177929,0.375954310239346,22.9081590775126,0.041155354862195,0.799999351032987,-0.0019110935243738
111,0.380130700580816,0.375186940409489,22.8606175438166,0.0418355655276823,0.799999344671138,-0.00189227479309295
112,0.379370261508361,0.374426270065636,22.8135430855923,0.0424577646304894,0.79999933832244,-0.00187372617680381
113,0.378616461964676,0.373672241192119,22.7669290468059,0.0430250667630864,0.799999331986765,-0.00185543998519222
114,0.377869244441731,0.372924796266316,22.7207689594733,0.0435404286420582,0.799999325663985,-0.00183740886252082
115,0.37712855192229,0.372183878255794,22.6750565354581,0.0440066569978304,0.799999319353976,-0.00181962577333294
116,0.376394327874258,0.371449430614035,22.6297856586999,0.0444264161525642,0.799999313056613,-0.00180208398489157
117,0.37566651625065,0.370721397277318,22.5849503778176,0.0448022351559946,0.799999306771775,-0.00178477705320645
118,0.374945061480919,0.369999722659614,22.5405448990699,0.0451365145939446,0.799999300499341,-0.00176769880845384
119,0.374229908466911,0.369284351649424,22.4965635796707,0.0454315330202886,0.799999294239193,-0.00175084334218312
120,0.373521002582772,0.368575229603418,22.453000921413,0.0456894530971494,0.799999287991213,-0.00173420499468691
121,0.372818289664784,0.367872302347416,22.4098515645967,0.0459123274226465,0.799999281755286,-0.00171777834242803
122,0.372121716017515,0.367175516168911,22.3671102822824,0.0461021040694038,0.799999275531297,-0.00170155818660334
123,0.371431228400743,0.366484817812718,22.3247719748013,0.0462606318146042,0.799999269319135,-0.00168553954293316
124,0.370746774031389,0.365800154480334,22.2828316645209,0.0463896651543294,0.799999263118687,-0.00166971763057688
125,0.370068300573623,0.365121473823127,22.2412844908892,0.0464908690225159,0.799999256929844,-0.00165408786287458
126,0.369395756141183,0.364448723940419,22.2001257056948,0.0465658233229559,0.799999250752497,-0.00163864583715778
127,0.368729089290387,0.363781853374995,22.1593506685713,0.0466160271604719,0.799999244586539,-0.00162338732742384
128,0.36806824902052,0.363120811110129,22.1189548427061,0.0466429029557344,0.799999238431863,-0.001608308274065
129,0.367413184723153,0.362465546526408,22.0789337906868,0.0466477999576985,0.799999232288365,-0.00159340478816006
130,0.366763846312951,0.361816009520738,22.039283170314,0.0466319985756601,0.799999226155941,-0.00157867312377391
131,0.366120184099811,0.361172150391986,21.9999987318389,0.0465967142554449,0.799999220034489,-0.00156410964552478
132,0.365482148785767,0.360533919828177,21.9610763142298,0.0465430990953114,0.799999213923908,-0.00154971089077449
133,0.364849691509117,0.359901268952795,21.9225118412141,0.0464722458227526,0.799999207824098,-0.00153547353452765
134,0.364222763826066,0.359274149313138,21.8843013181404,0.0463851910441778,0.799999201734959,-0.00152139437093979
135,0.363601317719131,0.358652512871521,21.8464408290671,0.0462829180292306,0.799999195656393,-0.00150747030952658
136,0.362985305570201,0.358036312000137,21.8089265339126,0.0461663593476011,0.799999189588305,-0.00149369837074431
137,0.362374680174227,0.357425499482739,21.7717546657019,0.0460363993401329,0.799999183530599,-0.00148007568427744
138,0.361769394733713,0.356820028504828,21.7349215279404,0.0458938765970538,0.799999177483178,-0.00146659948221739
139,0.361169402846639,0.356219852655237,21.6984234920945,0.0457395862491285,0.799999171445951,-0.00145326709440496
140,0.360574658513602,0.355624925919112,21.6622569951964,0.0455742821387409,0.799999165418824,-0.00144007594503037
