time,delta_f,P_BESS,P_Wind,SoH,Shortfall
141,0.370419774140746,18.5373699802063,0.0295045420624972,0.726780226502672,0
142,0.369983679587005,18.5153890968003,0.0293342027796079,0.724927589983725,0
143,0.369550937541574,18.4935796992864,0.0291623991805284,0.72307714296675,0
144,0.36912152230778,18.4719403472911,0.0289892790008504,0.721228868375322,0
145,0.368695408382669,18.4504696178111,0.0288149820992197,0.719382749276182,0
146,0.368272570463823,18.4291661047577,0.0286396408716655,0.717538768877522,0
147,0.367852983440103,18.4080284185283,0.0284633805927517,0.715696910527315,0
148,0.367436622389794,18.3870551855903,0.0282863197923375,0.713857157711688,0
149,0.367023462589766,18.3662450480772,0.0281085705850727,0.712019494053334,0
150,0.366613479498351,18.3455966634173,0.0279302390004909,0.710183903309964,0
151,0.366206648768114,18.3251087039627,0.027751425280938,0.708350369372799,0
152,0.365802946233845,18.3047798566441,0.0275722241691954,0.706518876265092,0
153,0.365402347918786,18.2846088226327,0.0273927252029646,0.704689408140688,0
154,0.365004830025495,18.264594317024,0.0272130129511928,0.702861949282616,0
155,0.364610368942198,18.2447350685265,0.0270331672657421,0.701036484101712,0
156,0.36421894123928,18.2250298191597,0.0268532635471743,0.699212997135275,0
157,0.363830523659975,18.2054773239884,0.0266733729520297,0.697391473045745,0
158,0.363445093131615,18.1860763508356,0.0264935625777061,0.695571896619416,0
159,0.363062626756833,18.1668256800221,0.0263138957194815,0.693754252765176,0
160,0.362683101810579,18.1477241041211,0.026134432020379,0.69193852651326,0
161,0.362306495745113,18.128770427711,0.0259552276816292,0.690124703014049,0
162,0.361932786182462,18.1099634671503,0.0257763356305794,0.688312767536873,0
163,0.361561950915446,18.0913020503475,0.0255978056641348,0.686502705468846,0
164,0.361193967912182,18.0727850165523,0.0254196846491701,0.684694502313724,0
165,0.360828815299796,18.0544112161438,0.0252420166249187,0.682888143690779,0
166,0.360466471381343,18.0361795104285,0.0250648429692152,0.681083615333698,0
167,0.360106914622332,18.0180887714527,0.0248882025587188,0.679280903089497,0
168,0.359750123650437,18.0001378818222,0.024712131852251,0.677479992917459,0
169,0.359396077262175,17.9823257345175,0.0245366650315651,0.675680870888088,0
170,0.359044754409127,17.9646512327246,0.024361834124486,0.673883523182074,0
171,0.358696134208525,17.9471132896636,0.0241876691027935,0.672087936089289,0
172,0.358350195938245,17.929710828432,0.0240141979879454,0.670294096007787,0
173,0.358006919031528,17.9124427818506,0.0238414469818916,0.668501989442823,0
174,0.357666283076996,17.8953080923183,0.0236694405111747,0.666711603005893,0
175,0.357328267824109,17.8783057116548,0.0234982013340098,0.664922923413778,0
176,0.356992853174964,17.8614346009688,0.02332775066965,0.663135937487612,0
177,0.356660019183264,17.8446937305225,0.0231581082028327,0.66135063215196,0
178,0.356329746056427,17.8280820796022,0.0229892922273513,0.65956699443391,0
179,0.356002014154877,17.811598636381,0.0228213196757709,0.657785011462172,0
180,0.355676803984684,17.7952423978073,0.0226542062198195,0.656004670466202,0
181,0.355354096207849,17.7790123694778,0.0224879663177968,0.654225958775328,0
182,0.35503387162506,17.7629075655251,0.0223226132935588,0.652448863817889,0
183,0.35471611119211,17.7469270085088,0.022158159357974,0.650673373120388,0
184,0.354400796002718,17.7310697292928,0.021994615720576,0.648899474306659,0
185,0.354087907302014,17.7153347669507,0.021831992605507,0.647127155097035,0
186,0.353777426473667,17.6997211686631,0.0216702993199315,0.645356403307537,0
187,0.353469335044565,17.6842279896153,0.0215095442915804,0.643587206849066,0
188,0.353163614682711,17.6688542928983,0.0213497351173288,0.641819553726609,0
189,0.35286024719704,17.6535991494072,0.0211908786030487,0.640053432038454,0
